combi,neta,turn,speech
真空ジェシカ,命の授業,18,「誰かこの子の最後のお世話をしてくれる人はいますか？」
真空ジェシカ,命の授業,19,あ、最後のお世話って一番大事な奴じゃない？
真空ジェシカ,命の授業,20,「はい」
真空ジェシカ,命の授業,21,お前手をあげたんや
真空ジェシカ,命の授業,22,「ありがとう。それじゃあ辛いと思うが頼んだぞ」
真空ジェシカ,命の授業,23,凄い勇気だな
真空ジェシカ,命の授業,24,「わかりました」　それから俺が責任を持って家で飼育する運びになったんだけど
真空ジェシカ,命の授業,25,豚生かし！？
真空ジェシカ,命の授業,26,豚の育て方分からないから、ネット調べんだけど
真空ジェシカ,命の授業,27,ごめんごめん、ちょっと待って！命の重さを伝えるためなんだから、豚殺さないとダメじゃない？
真空ジェシカ,命の授業,28,え？
真空ジェシカ,命の授業,29,え！？だからそれ殺すための豚なんだから、その豚を早く殺せよ！
真空ジェシカ,命の授業,30,え？
真空ジェシカ,命の授業,31,え！？あー違う違う違う！だからそのー、人間が上にいて、下に豚がいるんだから、殺してしかるべきだろ
真空ジェシカ,命の授業,32,え？
真空ジェシカ,命の授業,33,え！？あー違う違う違う！その、お前が豚を殺さないと、豚に人間が殺されるんだよ。あー！違う違う違う！あーそんなの豚から早く逃げないと
真空ジェシカ,命の授業,34,落ち着け！
真空ジェシカ,命の授業,35,あっ！あっ！あっ！
真空ジェシカ,命の授業,36,あなたはビルの5階にいます。悲鳴が聞こえて外を覗くと殺害現場を目撃してしまい、
真空ジェシカ,命の授業,37,あ、サイコパステストするの辞めて。ちょっと混乱しちゃっただけだから
真空ジェシカ,命の授業,38,お前みたいなやつがなあ
真空ジェシカ,命の授業,39,おう
真空ジェシカ,命の授業,40,誰とも話さないのに、なぜか3次会までいて、皆に怖がられてんだよ
真空ジェシカ,命の授業,41,関係ないだろ。ありがとうございました
ミルクボーイ,コーンフレーク,0,どうもーどうも ミルクボーイですーお願いしまーす　ね　ありがとうございますー　あーありがとうございますー！ねっ　今ベルマークをいただきましたけどもね
ミルクボーイ,コーンフレーク,1,ありがとうございます
ミルクボーイ,コーンフレーク,2,こんなん　なんぼあっても良いですからね
ミルクボーイ,コーンフレーク,3,一番良いですからね
ミルクボーイ,コーンフレーク,4,ねー有り難いですよ　ほんとにね
ミルクボーイ,コーンフレーク,5,入れておきましょう
ミルクボーイ,コーンフレーク,6,言うとりますけどもね
ミルクボーイ,コーンフレーク,7,いきなりですけどね
ミルクボーイ,コーンフレーク,8,はいはいはい
ミルクボーイ,コーンフレーク,9,うちのオカンがね
ミルクボーイ,コーンフレーク,10,ほう
ミルクボーイ,コーンフレーク,11,好きな朝ごはんがあるらしいんやけど
ミルクボーイ,コーンフレーク,12,あっ　そうなんやー
ミルクボーイ,コーンフレーク,13,その名前をちょっと忘れたらしくてね
ミルクボーイ,コーンフレーク,14,ほー 朝ごはんの名前忘れてもうて　どうなってんねんそれ
ミルクボーイ,コーンフレーク,15,でまあ色々聞くんやけどな
ミルクボーイ,コーンフレーク,16,ほう
ミルクボーイ,コーンフレーク,17,全然分からへんねんな
ミルクボーイ,コーンフレーク,18,分からへんの？
ミルクボーイ,コーンフレーク,19,ほう
ミルクボーイ,コーンフレーク,20,いや　ほな俺がね　おかんの好きな朝ごはん
ミルクボーイ,コーンフレーク,21,ほう
ミルクボーイ,コーンフレーク,22,ちょっと一緒に考えてあげるから
ミルクボーイ,コーンフレーク,23,ほう
ミルクボーイ,コーンフレーク,24,どんな特徴言うてたかってのを教えてみてよ
ミルクボーイ,コーンフレーク,25,あのー甘くてカリカリしてて
ミルクボーイ,コーンフレーク,26,ほうほうほうほう
ミルクボーイ,コーンフレーク,27,で　牛乳とかかけて食べるやつやって言うねんな
ミルクボーイ,コーンフレーク,28,あー　コーンフレークやないかい　その特徴はもう完全にコーンフレークやがな
ミルクボーイ,コーンフレーク,29,コーンフレークなぁ
ミルクボーイ,コーンフレーク,30,すぐ分かったやん　こんなんもー
ミルクボーイ,コーンフレーク,31,でもこれちょっと分からへんのやな
ミルクボーイ,コーンフレーク,32,何が分からへんのよー
ミルクボーイ,コーンフレーク,33,いや俺もコーンフレークと思てんけどな
ミルクボーイ,コーンフレーク,34,いやそうやろ？
ミルクボーイ,コーンフレーク,35,オカンが言うには　死ぬ前の最後のご飯もそれで良いって言うねんな
ミルクボーイ,コーンフレーク,36,あー　ほなコーンフレークと違うかぁ
ミルクボーイ,コーンフレーク,37,あー
ミルクボーイ,コーンフレーク,38,人生の最後がコーンフレークでええ訳ないもんね
ミルクボーイ,コーンフレーク,39,そやねん
ミルクボーイ,コーンフレーク,40,コーンフレークはね　まだ寿命に余裕があるから食べてられんのよあれ
ミルクボーイ,コーンフレーク,41,そやねんな
ミルクボーイ,コーンフレーク,42,な？
ミルクボーイ,コーンフレーク,43,あー
ミルクボーイ,コーンフレーク,44,コーンフレーク側もね　最後のご飯に任命されたら荷が重いよあれ
ミルクボーイ,コーンフレーク,45,そやねんそやねん
ミルクボーイ,コーンフレーク,46,コーンフレークってそういうもんやから
ミルクボーイ,コーンフレーク,47,そやねん
ミルクボーイ,コーンフレーク,48,あれほなもう一度詳しく教えてくれる？
ミルクボーイ,コーンフレーク,49,なんであんなに栄養バランスの五角形デカイんか分からんらしいねん
ミルクボーイ,コーンフレーク,50,コーンフレークやないかいパッケージに書いてる五角形むちゃくちゃデカイんやからあれ
ミルクボーイ,コーンフレーク,51,ほう
ミルクボーイ,コーンフレーク,52,でも俺はねあれは自分の得意な項目だけで勝負してるからやと睨んでんのよ
ミルクボーイ,コーンフレーク,53,ほう
ミルクボーイ,コーンフレーク,54,俺の目は騙されへんよ　俺騙したら大したもんや
ミルクボーイ,コーンフレーク,55,まあねー
ミルクボーイ,コーンフレーク,56,ほんであれよー見たらね　牛乳の栄養素を含んだ上での五角形になっとんねん
ミルクボーイ,コーンフレーク,57,ほう
ミルクボーイ,コーンフレーク,58,俺は何でもお見通しやねんから
ミルクボーイ,コーンフレーク,59,ほーなー
ミルクボーイ,コーンフレーク,60,コーンフレークやそんなもんは
ミルクボーイ,コーンフレーク,61,分からへんねんでも
ミルクボーイ,コーンフレーク,62,何が分からへんのこれで？
ミルクボーイ,コーンフレーク,63,俺もコーンフレークと思てんけどな
ミルクボーイ,コーンフレーク,64,そうやろ
ミルクボーイ,コーンフレーク,65,オカンが言うには
ミルクボーイ,コーンフレーク,66,ほう
ミルクボーイ,コーンフレーク,67,晩ご飯で出てきても全然良いって言うねんな
ミルクボーイ,コーンフレーク,68,ほなコーンフレークちゃうやないかい
ミルクボーイ,コーンフレーク,69,ほう
ミルクボーイ,コーンフレーク,70,晩飯でコーンフレーク出てきたら　ちゃぶ台ひっくり返すもんね
ミルクボーイ,コーンフレーク,71,はいはい　おう
ミルクボーイ,コーンフレーク,72,コーンフレークはねー　まだ朝の寝ぼけてる時やから食べてられんのよ
ミルクボーイ,コーンフレーク,73,そやねんそやねん
ミルクボーイ,コーンフレーク,74,な？　それ食べてるうちにだんだん目が覚めてくるから　最後ちょっとだけ残してまうねんあれ
ミルクボーイ,コーンフレーク,75,そやねんそやねん
ミルクボーイ,コーンフレーク,76,そういうカラクリやからあれ
ミルクボーイ,コーンフレーク,77,そやねんな
ミルクボーイ,コーンフレーク,78,コーンフレークちゃうがな
ミルクボーイ,コーンフレーク,79,ほう
ミルクボーイ,コーンフレーク,80,ほな　もうちょっとなんか言ってなかった？
ミルクボーイ,コーンフレーク,81,子どもの頃
ミルクボーイ,コーンフレーク,82,ほう
ミルクボーイ,コーンフレーク,83,何故かみんな憧れたらしいねん
ミルクボーイ,コーンフレーク,84,コーンフレークやないかいコーンフレークとミロとフルーチェは憧れたんやから
