title,turn,speech
ぼる塾【モテたい】,37,あんり：さすがですー
ぼる塾【モテたい】,38,はるか：なんでよ？田辺さんもぶりっ子してるじゃん！
ぼる塾【モテたい】,39,あんり：これは湯切りだよ。ラーメン屋でしか見ねーだろ（失礼ボケ）
ぼる塾【モテたい】,40,田辺さん：バカー！
ぼる塾【モテたい】,41,あんり：田辺さんは大人になんかならず夢見ててください
ぼる塾【モテたい】,42,田辺さん：まぁねぇ。KAT-TUNの亀梨くんに壁ドンされる妄想すると夜も眠れないの。向こうは私が生きてることすら知らないのに。ウケる！ふふふふふ（自虐ボケ）。はーい。あんたたち私みたいに楽しく生きていきなさいよ
ぼる塾【モテたい】,43,あんり：はい
ぼる塾【モテたい】,44,田辺さん：バーイ！
ぼる塾【モテたい】,45,3人：ありがとうございましたー
ダブルアート【グルメリポーター】,0,
ダブルアート【グルメリポーター】,1,【関連】笑わせ方の根底にある「緊張の緩和」と「笑いの分類・サゲの分類」
ダブルアート【グルメリポーター】,2,【関連】お笑い ボケの種類 18種
ダブルアート【グルメリポーター】,3,【関連】笑いが起きる法則（フリ・オチ・フォロー）とは
ダブルアート【グルメリポーター】,4,
ダブルアート【グルメリポーター】,5,真べぇ：どうもー！はい、僕たちがダブルアートでーす。お願いしまーす。
ダブルアート【グルメリポーター】,6,タグ：ねー、ちょっとねー。グルメリポーターしたいなあと思ってね
ダブルアート【グルメリポーター】,7,真べぇ：グルメリポーター良いじゃないですか。やってみましょうよ
ダブルアート【グルメリポーター】,8,タグ：良いですか？
ダブルアート【グルメリポーター】,9,真べぇ：はいはい
ダブルアート【グルメリポーター】,10,タグ：ほな俺リポーターするから、お前ちょっと客席から見といて
ダブルアート【グルメリポーター】,11,真べぇ：なんで見とかなあかんねん。
ダブルアート【グルメリポーター】,12,タグ：（動きボケ）
ダブルアート【グルメリポーター】,13,真べぇ：なに驚いとんねんなにキスすんねん嫌な顔すな。なんやねん
ダブルアート【グルメリポーター】,14,タグ：リポーターするから
ダブルアート【グルメリポーター】,15,真べぇ：リポーターするんでしょ
ダブルアート【グルメリポーター】,16,タグ：ほんで本番や思ってやるから
ダブルアート【グルメリポーター】,17,真べぇ：はいはい
ダブルアート【グルメリポーター】,18,タグ：お前カメラマンやって
ダブルアート【グルメリポーター】,19,真べぇ：カメラマンやりますね僕
ダブルアート【グルメリポーター】,20,タグ：ほんであかんとこあったら「あかん」って言って
ダブルアート【グルメリポーター】,21,真べぇ：お、そこはほんならあかんって言います
ダブルアート【グルメリポーター】,22,タグ：よし、とりあえず最後まで止めんとやらしてや
ダブルアート【グルメリポーター】,23,真べぇ：わかりました
ダブルアート【グルメリポーター】,24,
ダブルアート【グルメリポーター】,25,（コントに入る）
ダブルアート【グルメリポーター】,26,タグ：さー！今話題の豚骨ラーメン屋ど根性ラーメンにやって参りましたー！うっうんっ、ちょっすいません、カッペッ！（失礼ボケ）
ダブルアート【グルメリポーター】,27,真べぇ：あかんでー。カメラの前でたん吐いたらあかんでー
ダブルアート【グルメリポーター】,28,タグ：さー、一体どんな豚骨ラーメン屋なんでしょうねぇ。ガラガラ、くっさっ！（失礼ボケ）
ダブルアート【グルメリポーター】,29,真べぇ：あかんでー。そういう店あるけど、絶対言うたあかんでそれー
ダブルアート【グルメリポーター】,30,タグ：こんにちは。大将、なんでそんな険しい顔してんすか？（なりきりボケ）
ダブルアート【グルメリポーター】,31,真べぇ：お前のせいやでー。臭いとか言うからやでー
ダブルアート【グルメリポーター】,32,タグ：大将、僕ねここのラーメン屋来るのね（スカシボケフリ）。楽しみやったんですよ。じゃあ早速、このど根性チャーハンください（スカシボケ）
ダブルアート【グルメリポーター】,33,真べぇ：絶対ラーメン頼まなあかんでー。ラーメンが有名や言うてたでー
ダブルアート【グルメリポーター】,34,タグ：あぁ、さすが有名店ですね。サインいっぱいありますよ。見てください。貴乃花、松井和代さん、沢田研二さん、（リアルボケ）
ダブルアート【グルメリポーター】,35,真べぇ：その問題起こした人ばっかピックアップしたらあかんでー
ダブルアート【グルメリポーター】,36,タグ：すごいですねー。沢田研二さんやっぱり注文もドタキャンしたんですかねー（なりきりボケ）
ダブルアート【グルメリポーター】,37,真べぇ：いらんでーそのコメントー
ダブルアート【グルメリポーター】,38,タグ：さ、チャーハン来ましたよー。（高い位置で）見てください、美味しそうですねー（動きボケ）
ダブルアート【グルメリポーター】,39,真べぇ：高すぎるでー。撮りにくいからこっちが。すごい撮りにくいからー
ダブルアート【グルメリポーター】,40,
ダブルアート【グルメリポーター】,41,タグ：（床に座る）じゃあ、いただきまーす！（失礼ボケ）
ダブルアート【グルメリポーター】,42,真べぇ：そんなん行儀悪いでそんなん座って食べたらー
ダブルアート【グルメリポーター】,43,タグ：僕チャーハンにはめちゃくちゃうるさいですからね（裏切りボケフリ）。（食べる）うまーい！！！（裏切りボケ）
ダブルアート【グルメリポーター】,44,真べぇ：うるさいの意味ちゃうでー。うるさいってそういう意味ちゃうでー
ダブルアート【グルメリポーター】,45,タグ：美味しいですねー。ほんまお口の中がゴミ箱やー（失礼ボケ）
ダブルアート【グルメリポーター】,46,真べぇ：絶対言うたあかんそんなん。悪口やからただの
ダブルアート【グルメリポーター】,47,タグ：大将、なんでそんな怖い顔してんすか？（かぶせ）
ダブルアート【グルメリポーター】,48,真べぇ：お前のせいやだから。ゴミ箱とか言うからー
ダブルアート【グルメリポーター】,49,タグ：大将ちょっと来てくださいよ。このチャーハン、めちゃくちゃ美味いやないすか！（頭をしばく）（動きボケ）（失礼ボケ）
ダブルアート【グルメリポーター】,50,真べぇ：絶対しばいたらあかんでー。どんだけ美味くても大将の頭絶対しばいたらあかんでー
ダブルアート【グルメリポーター】,51,タグ：大将、なんでビックリしてんすか？（なりきりボケ）
ダブルアート【グルメリポーター】,52,真べぇ：しばいたからや。しばかれたことないやろ今まで
ダブルアート【グルメリポーター】,53,タグ：ついハゲてたんで（裏切りボケ）
ダブルアート【グルメリポーター】,54,真べぇ：いや、それ理由なってないから。全然理由なってないから
ダブルアート【グルメリポーター】,55,
ダブルアート【グルメリポーター】,56,タグ：（手を臭う）臭っ！（失礼ボケ）
ダブルアート【グルメリポーター】,57,真べぇ：ずっと何してんねんお前。全然できてへんがなお前
ダブルアート【グルメリポーター】,58,タグ：でも、ちゃんとリポートできてたやん
ダブルアート【グルメリポーター】,59,真べぇ：どこがやねん
ダブルアート【グルメリポーター】,60,タグ：（動きボケ）
ダブルアート【グルメリポーター】,61,真べぇ：なに驚いとんねん。なんでキスすんねん。泳いでどこ行くねん。汽車で戻ってくな。もうええわー、どうもありがとうございましたー
風藤松原【やだね】,0,
風藤松原【やだね】,1,
風藤松原【やだね】,2,【関連】笑わせ方の根底にある「緊張の緩和」と「笑いの分類・サゲの分類」
風藤松原【やだね】,3,【関連】お笑い ボケの種類 18種
風藤松原【やだね】,4,【関連】笑いが起きる法則（フリ・オチ・フォロー）とは
風藤松原【やだね】,5,
風藤松原【やだね】,6,風藤：どうもー、風藤松原ですお願いしまーす
風藤松原【やだね】,7,松原：どうもー、お願いします
風藤松原【やだね】,8,風藤：なんの笑いが来たんでしょうかね。いやー、世の中嫌なことってあるよね（リアルボケフリ）
風藤松原【やだね】,9,松原：あるよね。この間、テレビに松岡修造が出ててさ（過剰ボケフリ）
風藤松原【やだね】,10,風藤：うん
風藤松原【やだね】,11,松原：すっげー、熱いテニスの熱血指導やってんの（過剰ボケフリ）
風藤松原【やだね】,12,風藤：あっそう
風藤松原【やだね】,13,松原：で、どんどん熱くなっていって（過剰ボケフリ）
